Release Date,Test Name,Time (ms),work_mem (bytes),Release Tag,Test Timestamp,Test Result,Release Tag Containing,Release Timestamp
2001-11-14,seqscan_x8,2709.31,2048,REL7_2~643,2016-03-02T09:08:58,11885296,REL7_2~643,2001-11-14T22:14:22
2001-11-14,seqscan_x8,2716.51,2048,REL7_2~643,2016-03-02T09:50:28,11885296,REL7_2~643,2001-11-14T22:14:22
2001-11-14,seqscan_x8,2709.63,2048,REL7_2~643,2016-03-02T09:50:28,11885296,REL7_2~643,2001-11-14T22:14:22
2001-11-14,seqscan_x8,2716.39,2048,REL7_2~643,2016-03-02T09:50:28,11885296,REL7_2~643,2001-11-14T22:14:22
2001-11-14,seqscan_x8,2709.66,2048,REL7_2~643,2016-03-02T09:50:28,11885296,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_text_x8,341377.84,2048,REL7_2~643,2016-03-02T09:50:28,1485662,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_binary_x8,58171.82,2048,REL7_2~643,2016-03-02T09:50:28,319891,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_integer_x8,40271.03,2048,REL7_2~643,2016-03-02T09:50:28,1485662,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_float_x8,40663.84,2048,REL7_2~643,2016-03-02T09:50:28,228306,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_text_x8,341380.24,2048,REL7_2~643,2016-03-02T09:50:28,1485662,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_binary_x8,58360.53,2048,REL7_2~643,2016-03-02T09:50:28,319891,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_integer_x8,39441.04,2048,REL7_2~643,2016-03-02T09:50:28,1485662,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_float_x8,41412.34,2048,REL7_2~643,2016-03-02T09:50:28,228306,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_integer_x8,39073.93,2048,REL7_2~643,2016-03-02T09:50:28,1485662,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_float_x8,41299.98,2048,REL7_2~643,2016-03-02T09:50:28,228306,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_text_x8,341211.89,2048,REL7_2~643,2016-03-02T09:50:28,1485662,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_binary_x8,58371.4,2048,REL7_2~643,2016-03-02T09:50:28,319891,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_t100_x8,340485.49,2048,REL7_2~643,2016-03-02T09:50:28,13,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_t100_x8,341218.85,2048,REL7_2~643,2016-03-02T09:50:28,13,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_t100_x8,340619.09,2048,REL7_2~643,2016-03-02T09:50:28,13,REL7_2~643,2001-11-14T22:14:22
2001-11-14,seqscan_x8,2745.95,2048,REL7_2~643,2016-03-02T09:50:28,11885296,REL7_2~643,2001-11-14T22:14:22
2001-11-14,seqscan_x8,2715.43,2048,REL7_2~643,2016-03-02T09:50:28,11885296,REL7_2~643,2001-11-14T22:14:22
2001-11-14,seqscan_x8_bigmem,2730.45,2048,REL7_2~643,2016-03-06T17:56:08,11885296,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_text_x8_bigmem,232597.82,2048,REL7_2~643,2016-03-06T17:56:08,1485662,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_text_x8_bigmem,232538.92,2048,REL7_2~643,2016-03-06T17:56:08,1485662,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_text_x8_bigmem,232575.55,2048,REL7_2~643,2016-03-06T17:56:08,1485662,REL7_2~643,2001-11-14T22:14:22
2001-11-14,seqscan_x8_lowmem,2704.01,2048,REL7_2~643,2016-03-08T08:30:57,11885296,REL7_2~643,2001-11-14T22:14:22
2001-11-14,seqscan_x8_lowmem,2705.92,2048,REL7_2~643,2016-03-08T08:30:57,11885296,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_text_x8_lowmem,341554,2048,REL7_2~643,2016-03-08T08:30:57,1485662,REL7_2~643,2001-11-14T22:14:22
2001-11-14,sort_text_x8_lowmem,340985.92,2048,REL7_2~643,2016-03-08T08:30:57,1485662,REL7_2~643,2001-11-14T22:14:22
2002-01-02,seqscan_x8,2723.79,2048,REL7_2~226,2016-03-01T20:57:18,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2725.49,2048,REL7_2~226,2016-03-01T20:57:18,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2760.45,2048,REL7_2~226,2016-03-01T20:57:18,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2727.07,2048,REL7_2~226,2016-03-01T20:57:18,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8,340498.52,2048,REL7_2~226,2016-03-01T20:57:18,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_binary_x8,58006.29,2048,REL7_2~226,2016-03-01T20:57:18,319891,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_integer_x8,40207.45,2048,REL7_2~226,2016-03-01T20:57:18,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_float_x8,41081.23,2048,REL7_2~226,2016-03-01T20:57:18,228306,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8,341037.53,2048,REL7_2~226,2016-03-01T20:57:18,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_binary_x8,58042.99,2048,REL7_2~226,2016-03-01T20:57:18,319891,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_integer_x8,39639.17,2048,REL7_2~226,2016-03-01T20:57:18,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_float_x8,41664.26,2048,REL7_2~226,2016-03-01T20:57:18,228306,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_integer_x8,39439.51,2048,REL7_2~226,2016-03-01T20:57:18,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_float_x8,41639.8,2048,REL7_2~226,2016-03-01T20:57:18,228306,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8,340586.65,2048,REL7_2~226,2016-03-01T20:57:18,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_binary_x8,57842.64,2048,REL7_2~226,2016-03-01T20:57:18,319891,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_t100_x8,339883.65,2048,REL7_2~226,2016-03-01T20:57:18,13,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_t100_x8,339544.7,2048,REL7_2~226,2016-03-01T20:57:18,13,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_t100_x8,339327.53,2048,REL7_2~226,2016-03-01T20:57:18,13,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2754.61,2048,REL7_2~226,2016-03-01T20:57:18,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2724.8,2048,REL7_2~226,2016-03-01T20:57:18,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2745.34,2048,REL7_2~226,2016-03-01T21:38:43,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2725.92,2048,REL7_2~226,2016-03-01T21:38:43,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2745.19,2048,REL7_2~226,2016-03-01T21:38:43,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2725.85,2048,REL7_2~226,2016-03-01T21:38:43,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8,341058.12,2048,REL7_2~226,2016-03-01T21:38:43,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_binary_x8,57551.03,2048,REL7_2~226,2016-03-01T21:38:43,319891,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_integer_x8,40584.26,2048,REL7_2~226,2016-03-01T21:38:43,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_float_x8,40886.63,2048,REL7_2~226,2016-03-01T21:38:43,228306,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8,340792.58,2048,REL7_2~226,2016-03-01T21:38:43,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_binary_x8,57554.01,2048,REL7_2~226,2016-03-01T21:38:43,319891,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_integer_x8,39884.25,2048,REL7_2~226,2016-03-01T21:38:43,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_float_x8,40986.05,2048,REL7_2~226,2016-03-01T21:38:43,228306,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_integer_x8,39510.04,2048,REL7_2~226,2016-03-01T21:38:43,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_float_x8,41373.17,2048,REL7_2~226,2016-03-01T21:38:43,228306,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8,340684.72,2048,REL7_2~226,2016-03-01T21:38:43,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_binary_x8,58067.83,2048,REL7_2~226,2016-03-01T21:38:43,319891,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_t100_x8,339923.4,2048,REL7_2~226,2016-03-01T21:38:43,13,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_t100_x8,339886.2,2048,REL7_2~226,2016-03-01T21:38:43,13,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_t100_x8,339519.71,2048,REL7_2~226,2016-03-01T21:38:43,13,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2829.34,2048,REL7_2~226,2016-03-01T21:38:43,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8,2747.76,2048,REL7_2~226,2016-03-01T21:38:43,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8_bigmem,2723.11,2048,REL7_2~226,2016-03-06T18:36:29,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8_bigmem,231839.03,2048,REL7_2~226,2016-03-06T18:36:29,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8_bigmem,231871.78,2048,REL7_2~226,2016-03-06T18:36:29,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8_bigmem,231849.49,2048,REL7_2~226,2016-03-06T18:36:29,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8_lowmem,2730.13,2048,REL7_2~226,2016-03-08T11:02:03,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,seqscan_x8_lowmem,2728.6,2048,REL7_2~226,2016-03-08T11:02:03,11885296,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8_lowmem,340077.12,2048,REL7_2~226,2016-03-08T11:02:03,1485662,REL7_2~226,2002-01-02T00:41:26
2002-01-02,sort_text_x8_lowmem,340730.42,2048,REL7_2~226,2016-03-08T11:02:03,1485662,REL7_2~226,2002-01-02T00:41:26
2002-02-15,seqscan_x8,2772.27,2048,REL7_3~2135,2016-03-02T21:58:35,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2770.29,2048,REL7_3~2135,2016-03-02T21:58:35,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2772.37,2048,REL7_3~2135,2016-03-02T21:58:35,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2770.11,2048,REL7_3~2135,2016-03-02T21:58:35,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8,341386.84,2048,REL7_3~2135,2016-03-02T21:58:35,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_binary_x8,57925.57,2048,REL7_3~2135,2016-03-02T21:58:35,319891,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_integer_x8,40573.23,2048,REL7_3~2135,2016-03-02T21:58:35,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_float_x8,40899.82,2048,REL7_3~2135,2016-03-02T21:58:35,228306,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8,341045.81,2048,REL7_3~2135,2016-03-02T21:58:35,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_binary_x8,58368.08,2048,REL7_3~2135,2016-03-02T21:58:35,319891,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_integer_x8,40622.4,2048,REL7_3~2135,2016-03-02T21:58:35,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_float_x8,40881.83,2048,REL7_3~2135,2016-03-02T21:58:35,228306,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_integer_x8,39442.3,2048,REL7_3~2135,2016-03-02T21:58:35,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_float_x8,41492.84,2048,REL7_3~2135,2016-03-02T21:58:35,228306,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8,340756.94,2048,REL7_3~2135,2016-03-02T21:58:35,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_binary_x8,58263.31,2048,REL7_3~2135,2016-03-02T21:58:35,319891,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_t100_x8,340516.75,2048,REL7_3~2135,2016-03-02T21:58:35,13,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_t100_x8,339515.51,2048,REL7_3~2135,2016-03-02T21:58:35,13,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_t100_x8,340301.87,2048,REL7_3~2135,2016-03-02T21:58:35,13,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2800.58,2048,REL7_3~2135,2016-03-02T21:58:35,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2772.95,2048,REL7_3~2135,2016-03-02T21:58:35,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2771.7,2048,REL7_3~2135,2016-03-02T22:40:04,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2771.04,2048,REL7_3~2135,2016-03-02T22:40:04,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2771.72,2048,REL7_3~2135,2016-03-02T22:40:04,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2770.86,2048,REL7_3~2135,2016-03-02T22:40:04,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8,341430.31,2048,REL7_3~2135,2016-03-02T22:40:04,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_binary_x8,58147.14,2048,REL7_3~2135,2016-03-02T22:40:04,319891,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_integer_x8,40422.54,2048,REL7_3~2135,2016-03-02T22:40:04,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_float_x8,41197.02,2048,REL7_3~2135,2016-03-02T22:40:04,228306,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8,341253.78,2048,REL7_3~2135,2016-03-02T22:40:04,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_binary_x8,58641.85,2048,REL7_3~2135,2016-03-02T22:40:04,319891,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_integer_x8,40859.14,2048,REL7_3~2135,2016-03-02T22:40:04,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_float_x8,41664.92,2048,REL7_3~2135,2016-03-02T22:40:04,228306,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_integer_x8,39499.72,2048,REL7_3~2135,2016-03-02T22:40:04,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_float_x8,41621,2048,REL7_3~2135,2016-03-02T22:40:04,228306,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8,340944.07,2048,REL7_3~2135,2016-03-02T22:40:04,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_binary_x8,58329.17,2048,REL7_3~2135,2016-03-02T22:40:04,319891,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_t100_x8,340487.41,2048,REL7_3~2135,2016-03-02T22:40:04,13,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_t100_x8,340568.39,2048,REL7_3~2135,2016-03-02T22:40:04,13,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_t100_x8,340246.47,2048,REL7_3~2135,2016-03-02T22:40:04,13,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2801.01,2048,REL7_3~2135,2016-03-02T22:40:04,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8,2771.12,2048,REL7_3~2135,2016-03-02T22:40:04,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8_bigmem,2775.28,2048,REL7_3~2135,2016-03-07T05:52:18,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8_bigmem,231982.03,2048,REL7_3~2135,2016-03-07T05:52:18,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8_bigmem,231930.99,2048,REL7_3~2135,2016-03-07T05:52:18,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8_bigmem,231934.3,2048,REL7_3~2135,2016-03-07T05:52:18,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8_lowmem,2772.78,2048,REL7_3~2135,2016-03-08T12:32:31,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,seqscan_x8_lowmem,2767.3,2048,REL7_3~2135,2016-03-08T12:32:31,11885296,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8_lowmem,340997.74,2048,REL7_3~2135,2016-03-08T12:32:31,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-02-15,sort_text_x8_lowmem,340030.28,2048,REL7_3~2135,2016-03-08T12:32:31,1485662,REL7_3~2135,2002-02-15T17:46:57
2002-04-02,seqscan_x8,2822.68,2048,REL7_3~1793,2016-02-29T15:14:53,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2771.25,2048,REL7_3~1793,2016-02-29T15:14:53,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2822.76,2048,REL7_3~1793,2016-02-29T15:14:53,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2770.92,2048,REL7_3~1793,2016-02-29T15:14:53,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_text_x8,345146.65,2048,REL7_3~1793,2016-02-29T15:14:53,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_binary_x8,59612.21,2048,REL7_3~1793,2016-02-29T15:14:53,319891,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_integer_x8,40957.24,2048,REL7_3~1793,2016-02-29T15:14:53,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_float_x8,41447.71,2048,REL7_3~1793,2016-02-29T15:14:53,228306,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_text_x8,346610.54,2048,REL7_3~1793,2016-02-29T15:14:53,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_binary_x8,59730.54,2048,REL7_3~1793,2016-02-29T15:14:53,319891,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_integer_x8,39347.83,2048,REL7_3~1793,2016-02-29T15:14:53,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_float_x8,41214.39,2048,REL7_3~1793,2016-02-29T15:14:53,228306,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_integer_x8,39351.13,2048,REL7_3~1793,2016-02-29T15:14:53,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_float_x8,41326.23,2048,REL7_3~1793,2016-02-29T15:14:53,228306,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_text_x8,346579.32,2048,REL7_3~1793,2016-02-29T15:14:53,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_binary_x8,59656.47,2048,REL7_3~1793,2016-02-29T15:14:53,319891,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_t100_x8,345689.06,2048,REL7_3~1793,2016-02-29T15:14:53,13,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_t100_x8,345666.43,2048,REL7_3~1793,2016-02-29T15:14:53,13,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_t100_x8,346377.16,2048,REL7_3~1793,2016-02-29T15:14:53,13,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2801.41,2048,REL7_3~1793,2016-02-29T15:14:53,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2824.27,2048,REL7_3~1793,2016-02-29T15:14:53,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2769.58,2048,REL7_3~1793,2016-02-29T15:56:58,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2770.34,2048,REL7_3~1793,2016-02-29T15:56:58,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2769.72,2048,REL7_3~1793,2016-02-29T15:56:58,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2770.07,2048,REL7_3~1793,2016-02-29T15:56:58,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_text_x8,346704.28,2048,REL7_3~1793,2016-02-29T15:56:58,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_binary_x8,59679.78,2048,REL7_3~1793,2016-02-29T15:56:58,319891,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_integer_x8,39502.44,2048,REL7_3~1793,2016-02-29T15:56:58,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_float_x8,41454.47,2048,REL7_3~1793,2016-02-29T15:56:58,228306,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_text_x8,346967.3,2048,REL7_3~1793,2016-02-29T15:56:58,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_binary_x8,59649.86,2048,REL7_3~1793,2016-02-29T15:56:58,319891,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_integer_x8,39388.55,2048,REL7_3~1793,2016-02-29T15:56:58,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_float_x8,41266.81,2048,REL7_3~1793,2016-02-29T15:56:58,228306,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_integer_x8,39344.75,2048,REL7_3~1793,2016-02-29T15:56:58,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_float_x8,41331.52,2048,REL7_3~1793,2016-02-29T15:56:58,228306,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_text_x8,346311.98,2048,REL7_3~1793,2016-02-29T15:56:58,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_binary_x8,59401.15,2048,REL7_3~1793,2016-02-29T15:56:58,319891,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_t100_x8,346587.22,2048,REL7_3~1793,2016-02-29T15:56:58,13,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_t100_x8,346231.93,2048,REL7_3~1793,2016-02-29T15:56:58,13,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_t100_x8,346623.79,2048,REL7_3~1793,2016-02-29T15:56:58,13,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2799.22,2048,REL7_3~1793,2016-02-29T15:56:58,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8,2770.46,2048,REL7_3~1793,2016-02-29T15:56:58,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,seqscan_x8_bigmem,2834.74,2048,REL7_3~1793,2016-03-07T14:00:55,11885296,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_text_x8_bigmem,232749.59,2048,REL7_3~1793,2016-03-07T14:00:55,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_text_x8_bigmem,232751.77,2048,REL7_3~1793,2016-03-07T14:00:55,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-04-02,sort_text_x8_bigmem,232800.67,2048,REL7_3~1793,2016-03-07T14:00:55,1485662,REL7_3~1793,2002-04-02T10:57:25
2002-05-14,seqscan_x8,2760.31,2048,REL7_3~1530,2016-03-02T20:35:33,11885296,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,seqscan_x8,2758.4,2048,REL7_3~1530,2016-03-02T20:35:33,11885296,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,seqscan_x8,2760.03,2048,REL7_3~1530,2016-03-02T20:35:33,11885296,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,seqscan_x8,2757.75,2048,REL7_3~1530,2016-03-02T20:35:33,11885296,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_text_x8,342084.33,2048,REL7_3~1530,2016-03-02T20:35:33,1485662,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_binary_x8,58199.24,2048,REL7_3~1530,2016-03-02T20:35:33,319891,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_integer_x8,40417.55,2048,REL7_3~1530,2016-03-02T20:35:33,1485662,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_float_x8,40857.78,2048,REL7_3~1530,2016-03-02T20:35:33,228306,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_text_x8,340699.04,2048,REL7_3~1530,2016-03-02T20:35:33,1485662,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_binary_x8,58593.43,2048,REL7_3~1530,2016-03-02T20:35:33,319891,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_integer_x8,40525.75,2048,REL7_3~1530,2016-03-02T20:35:33,1485662,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_float_x8,40874.36,2048,REL7_3~1530,2016-03-02T20:35:33,228306,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_integer_x8,39404.06,2048,REL7_3~1530,2016-03-02T20:35:33,1485662,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_float_x8,41593.74,2048,REL7_3~1530,2016-03-02T20:35:33,228306,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_text_x8,341199.32,2048,REL7_3~1530,2016-03-02T20:35:33,1485662,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_binary_x8,58290.49,2048,REL7_3~1530,2016-03-02T20:35:33,319891,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_t100_x8,340023.05,2048,REL7_3~1530,2016-03-02T20:35:33,13,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_t100_x8,339916.52,2048,REL7_3~1530,2016-03-02T20:35:33,13,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,sort_t100_x8,340001.14,2048,REL7_3~1530,2016-03-02T20:35:33,13,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,seqscan_x8,2785.98,2048,REL7_3~1530,2016-03-02T20:35:33,11885296,REL7_3~1530,2002-05-14T18:16:51
2002-05-14,seqscan_x8,2757.16,2048,REL7_3~1530,2016-03-02T20:35:33,11885296,REL7_3~1530,2002-05-14T18:16:51
